Código da unidade geográfica,Situação do setor,Logradouro,Número no logradouro,Complemento,Latitude,Longitude,Localidade,Ponto de referência,Espécie de endereço,Tipo de estabelecimento,Indicador de endereço,Identificação domicílio coletivo,Número da quadra,Número da face,CEP
410690205050160,Urbano,RUA DARTAGNAN VARGAS,182,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,4,82030690
410690205050160,Urbano,RUA ANAIR BALLA,212,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,196,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,180,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,170,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,160,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,124,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,110,CASA a,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,110,CASA b,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,100,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,76,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,64,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,40,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,50,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,20,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,20,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82030660
410690205050160,Urbano,RUA JOAO BENATO VALLE,701,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82030270
410690205050160,Urbano,RUA JOAO BENATO VALLE,SN,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82030270
410690205050160,Urbano,RUA JOAO BENATO VALLE,723,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82030270
410690205050160,Urbano,RUA JOAO BENATO VALLE,755,CASA b,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82030270
410690205050160,Urbano,RUA JOAO BENATO VALLE,755,CASA a,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82030270
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,591,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,607,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,657,CASA a,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,657,CASA b,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,679,CASA a,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,679,CASA b,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,693,CASA 4,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,693,CASA 3,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,693,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,693,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,SN,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,729,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,767,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82030290
410690205050160,Urbano,RUA JACOB BASSO,27,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,22,82030310
410690205050160,Urbano,RUA JACOB BASSO,69,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,22,82030310
410690205050160,Urbano,RUA JACOB BASSO,55,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,22,82030310
410690205050160,Urbano,RUA JACOB BASSO,65,CASA a,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,22,82030310
410690205050160,Urbano,RUA JACOB BASSO,65,CASA b,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,22,82030310
410690205050160,Urbano,RUA JACOB BASSO,49,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,22,82030310
410690205050160,Urbano,RUA PEDRO REVA,350,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,21,82030510
410690205050160,Urbano,RUA PEDRO REVA,440,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,20,82030510
410690205050160,Urbano,RUA PEDRO REVA,418,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,20,82030510
410690205050160,Urbano,RUA PEDRO REVA,SN,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,20,82030510
410690205050160,Urbano,RUA PEDRO REVA,99,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,20,82030510
410690205050160,Urbano,RUA PEDRO REVA,91,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,20,82030510
410690205050160,Urbano,RUA PEDRO REVA,47,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,20,82030510
410690205050160,Urbano,RUA PEDRO REVA,31,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,20,82030510
410690205050160,Urbano,RUA PEDRO REVA,300,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,20,82030510
410690205050160,Urbano,RUA PEDRO REVA,14,CASA a,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,20,82030510
410690205050160,Urbano,RUA PEDRO REVA,14,CASA b,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,20,82030510
410690205050160,Urbano,RUA PEDRO REVA,22,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,20,82030510
410690205050160,Urbano,RUA ZACARIAS ALVES DE SOUZA,1,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,19,82030390
410690205050160,Urbano,RUA ALBERTO BALHANA,233,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,245,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,255,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,269,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,281,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,291,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,305,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,317,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,26,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,341,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,355,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,365,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,377,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,391,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,401,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,415,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,425,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,437,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,231,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,461,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,471,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,471,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,485,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,497,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,531,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,545,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,18,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,560,FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,560,FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,536,FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,536,FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,524,FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,524,FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,SN,SOBRADO,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,SN,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,462,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,462,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,450,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,428,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,426,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,414,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,412,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,404,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,394,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,392,SOBRADO,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,392,TERREO,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,LOJA,Único,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,366,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,366,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,354,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ALBERTO BALHANA,10,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,17,82030400
410690205050160,Urbano,RUA ARTHUR BINDO,120,,,,SANTA FELICIDADE,,Edificação em construção,,-0,,1,16,82030330
410690205050160,Urbano,RUA ARTHUR BINDO,999,CASA 3,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,16,82030330
410690205050160,Urbano,RUA ARTHUR BINDO,999,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,16,82030330
410690205050160,Urbano,RUA ARTHUR BINDO,999,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,16,82030330
410690205050160,Urbano,RUA ARTHUR BINDO,37,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,16,82030330
410690205050160,Urbano,RUA ARTHUR BINDO,33,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,16,82030330
410690205050160,Urbano,RUA ARTHUR BINDO,33,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,16,82030330
410690205050160,Urbano,RUA SEBASTIAO SANTOS,27,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,41,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,53,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,23,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,75,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,87,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,101,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,101,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,125,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,127,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,127,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,165,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,65,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,55,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,45,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,35,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,25,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA SEBASTIAO SANTOS,405,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,15,82030420
410690205050160,Urbano,RUA JOAO BENATO VALLE,505,,,,SANTA FELICIDADE,,Edificação em construção,,-0,,1,14,82030270
410690205050160,Urbano,RUA JOAO BENATO VALLE,611,CASA 4,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,14,82030270
410690205050160,Urbano,RUA JOAO BENATO VALLE,611,CASA 3,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,14,82030270
410690205050160,Urbano,RUA JOAO BENATO VALLE,611,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,14,82030270
410690205050160,Urbano,RUA JOAO BENATO VALLE,611,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,14,82030270
410690205050160,Urbano,RUA ANAIR BALLA,33,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,13,82030660
410690205050160,Urbano,RUA ANAIR BALLA,33,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,13,82030660
410690205050160,Urbano,RUA ANAIR BALLA,33,CASA 3,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,13,82030660
410690205050160,Urbano,RUA ANAIR BALLA,33,CASA 4,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,13,82030660
410690205050160,Urbano,RUA PAULO WASSERMAN,120,CASA 4,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,12,82030274
410690205050160,Urbano,RUA PAULO WASSERMAN,120,CASA 3,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,12,82030274
410690205050160,Urbano,RUA PAULO WASSERMAN,120,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,12,82030274
410690205050160,Urbano,RUA PAULO WASSERMAN,120,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,12,82030274
410690205050160,Urbano,RUA PAULO WASSERMAN,100,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,12,82030274
410690205050160,Urbano,RUA PAULO WASSERMAN,100,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,12,82030274
410690205050160,Urbano,RUA PAULO WASSERMAN,100,CASA 3,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,12,82030274
410690205050160,Urbano,RUA PAULO WASSERMAN,100,CASA 4,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,12,82030274
410690205050160,Urbano,RUA PAULO WASSERMAN,83,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,11,82030274
410690205050160,Urbano,RUA PAULO WASSERMAN,95,,,,SANTA FELICIDADE,,Edificação em construção,,-0,,1,11,82030274
410690205050160,Urbano,RUA ANAIR BALLA,91,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,10,82030660
410690205050160,Urbano,RUA ANAIR BALLA,111,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,10,82030660
410690205050160,Urbano,RUA ANAIR BALLA,135,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,10,82030660
410690205050160,Urbano,RUA ALBERTO ZONATO,104,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,9,82030276
410690205050160,Urbano,RUA ALBERTO ZONATO,96,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,9,82030276
410690205050160,Urbano,RUA ALBERTO ZONATO,84,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,9,82030276
410690205050160,Urbano,RUA ALBERTO ZONATO,70,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,9,82030276
410690205050160,Urbano,RUA ALBERTO ZONATO,71,CASA b,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,8,82030276
410690205050160,Urbano,RUA ALBERTO ZONATO,71,CASA a,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,8,82030276
410690205050160,Urbano,RUA ALBERTO ZONATO,SN,,,,SANTA FELICIDADE,,Edificação em construção,,-0,,1,8,82030276
410690205050160,Urbano,RUA ALBERTO ZONATO,95,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,8,82030276
410690205050160,Urbano,RUA ALBERTO ZONATO,131,CASA a,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,8,82030276
410690205050160,Urbano,RUA ALBERTO ZONATO,131,CASA b,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,8,82030276
410690205050160,Urbano,RUA ALBERTO ZONATO,131,CASA c,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,8,82030276
410690205050160,Urbano,RUA ALBERTO ZONATO,131,CASA d,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,8,82030276
410690205050160,Urbano,RUA ANAIR BALLA,181,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,7,82030660
410690205050160,Urbano,RUA ANAIR BALLA,181,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,7,82030660
410690205050160,Urbano,RUA ANAIR BALLA,195,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,7,82030660
410690205050160,Urbano,RUA ANAIR BALLA,213,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,7,82030660
410690205050160,Urbano,RUA DARTAGNAN VARGAS,122,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,6,82030690
410690205050160,Urbano,RUA DARTAGNAN VARGAS,100,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,6,82030690
410690205050160,Urbano,RUA DARTAGNAN VARGAS,84,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,6,82030690
410690205050160,Urbano,RUA DARTAGNAN VARGAS,70,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,6,82030690
410690205050160,Urbano,RUA ANAIR BALLA,271,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82030660
410690205050160,Urbano,RUA ANAIR BALLA,330,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,330,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,330,CASA 3,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82030660
410690205050160,Urbano,RUA ANAIR BALLA,330,CASA 4,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82030660
410690205050160,Urbano,RUA DARTAGNAN VARGAS,207,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82030690
410690205050160,Urbano,RUA DARTAGNAN VARGAS,SN,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82030690
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,803,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,815,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,841,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,841,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,865,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,865,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,883,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82030290
410690205050160,Urbano,RUA FRANCISCO DALLALIBERA,985,CASA 1 FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82030290
