Código da unidade geográfica,Situação do setor,Logradouro,Número no logradouro,Complemento,Latitude,Longitude,Localidade,Ponto de referência,Espécie de endereço,Tipo de estabelecimento,Indicador de endereço,Identificação domicílio coletivo,Número da quadra,Número da face,CEP
410690205050156,Urbano,AVENIDA MANOEL RIBAS,6693,PAVIMENTO,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,Esp¿cie trocada pelo sistema.,Único,,1,1,82400000
410690205050156,Urbano,AVENIDA MANOEL RIBAS,6693,FUNDOS,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,DELEGACIA,Único,,1,1,82400000
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,50,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,9,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,82,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,96,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,96,FUNDOS,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,108,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,108,LADO,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,8,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,8,SOBRADO,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,138,CASA 1,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,138,CASA 2,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,138,CASA 3,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,220,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,220,FUNDOS,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,220,FUNDOS,,,BAIRRO BUTIATUVINHA,,Edificação em construção,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,33,SOBRADO,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,35,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,398,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,470,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,470,FUNDOS,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,280,CASA,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,EMPRESA DE COBRANCAS,Único,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,280,SOBRADO,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA JOSE SIGISMUNDO VENDRAMIN,164,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,1,82320060
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,340,SOBRADO loja,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,PRODUCAO DE BOLACHAS,Único,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,340,APARTAMENTO,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,166,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,178,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,380,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,390,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,178,BARRACAO d,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,DEPOSITO,Único,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,190,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,464,CASA 1,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,464,CASA 2,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,464,CASA 3,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,464,CASA 4,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,652,SOBRADO 1,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,652,SOBRADO 2,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,652,SOBRADO 3,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,652,SOBRADO 4,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,652,SOBRADO 5,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,652,SOBRADO 6,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,652,SOBRADO 7,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,652,SOBRADO 8,,,BAIRRO BUTIATUVINHA,,Edificação em construção,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,590,SOBRADO 4,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,590,SOBRADO 3,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,590,SOBRADO 2,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA PROFESSOR FRANCISCO ZARDO,590,SOBRADO 1,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,2,82320000
410690205050156,Urbano,RUA JOAO TODESCHINI,120,BLOCO,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,CANCHA DE FUTIBOL,Único,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,30,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,160,SOBRADO,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,160,SOBRADO 2,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,160,SOBRADO 6,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,160,CASA 59,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,160,CASA s/n,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,160,LADO s/n,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,160,BARRACAO s/n,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,GARAGEM,Múltiplo,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,160,SOBRADO s/n,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,170,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,170,CASA 122,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,170,CASA s/n,,,BAIRRO BUTIATUVINHA,,Edificação em construção,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,170,CASA,,,BAIRRO BUTIATUVINHA,,Edificação em construção,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,190,CASA,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,ESCRITORIO,Único,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,190,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,190,FUNDOS,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,130,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,220,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,254,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,254,FUNDOS,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,HEDICULA,Único,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,290,SOBRADO 9,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,290,SOBRADO 8,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,290,SOBRADO 10,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,290,SOBRADO 11,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,290,SOBRADO 12,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,290,SOBRADO 13,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,290,SOBRADO 7,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,290,SOBRADO 6,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA JOAO TODESCHINI,290,SOBRADO 5,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,3,82320180
410690205050156,Urbano,RUA DOMINGOS STRAPASSON,100,CASA,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,RESTAURANTE,Único,,1,2,82320040
410690205050156,Urbano,RUA DOMINGOS STRAPASSON,100,FUNDOS,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,2,82320040
410690205050156,Urbano,RUA DOMINGOS STRAPASSON,100,FUNDOS,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,CANCH DE FUTIBOL,Único,,1,2,82320040
410690205050156,Urbano,AVENIDA MANOEL RIBAS,6987,BARRACAO,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,PIZZARIA,Único,,1,1,82400000
410690205050156,Urbano,RUA ANGELO MAZZAROTO,4,SOBRADO,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,4,82320170
410690205050156,Urbano,RUA ANGELO MAZZAROTO,3,SOBRADO,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,4,82320170
410690205050156,Urbano,RUA ANGELO MAZZAROTO,2,SOBRADO,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,4,82320170
410690205050156,Urbano,RUA ANGELO MAZZAROTO,151,SOBRADO,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,4,82320170
410690205050156,Urbano,RUA ANGELO MAZZAROTO,8,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,4,82320170
410690205050156,Urbano,RUA ANGELO MAZZAROTO,8,FUNDOS,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,4,82320170
410690205050156,Urbano,RUA ANGELO MAZZAROTO,8,SOBRADO,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,4,82320170
410690205050156,Urbano,RUA ANGELO MAZZAROTO,10,SOBRADO,,,BAIRRO BUTIATUVINHA,,Edificação em construção,,-0,,1,4,82320170
410690205050156,Urbano,RUA ANGELO MAZZAROTO,10,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,4,82320170
410690205050156,Urbano,RUA ANGELO MAZZAROTO,10,FUNDOS,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,4,82320170
410690205050156,Urbano,RUA ANGELO MAZZAROTO,85,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,4,82320170
410690205050156,Urbano,RUA ANGELO MAZZAROTO,71,SOBRADO,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,PANIFICADORA,Único,,1,4,82320170
410690205050156,Urbano,RUA ANGELO MAZZAROTO,71,BARRACAO,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,PANIFICADIRA,Único,,1,4,82320170
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 5,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 6,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 7,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 8,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 10,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 12,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 9,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 13,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 14,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 15,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 16,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 17,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 26,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 25,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 19,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 20,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 21,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 22,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 23,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 24,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 27,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 28,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 29,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 30,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 31,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 32,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 33,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,403,SOBRADO 34,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,2,3,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,280,PAVILHAO,,,BAIRRO BUTIATUVINHA,,Domicílio coletivo,,-0,CASA SAO JOSE,2,4,82320150
410690205050156,Urbano,RUA FREI TARCISIO MASTENA,280,PAVILHAO,,,BAIRRO BUTIATUVINHA,,Edificação em construção,,-0,,2,4,82320150
