Código da unidade geográfica,Situação do setor,Logradouro,Número no logradouro,Complemento,Latitude,Longitude,Localidade,Ponto de referência,Espécie de endereço,Tipo de estabelecimento,Indicador de endereço,Identificação domicílio coletivo,Número da quadra,Número da face,CEP
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4555,SOBRADO 8,,,CURITIBA,,Domicílio particular,,-0,,1,5,82015100
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4555,SOBRADO 7,,,CURITIBA,,Domicílio particular,,-0,,1,5,82015100
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4555,SOBRADO 6,,,CURITIBA,,Domicílio particular,,-0,,1,5,82015100
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4555,SOBRADO 5,,,CURITIBA,,Domicílio particular,,-0,,1,5,82015100
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4555,SOBRADO 4,,,CURITIBA,,Domicílio particular,,-0,,1,5,82015100
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4555,SOBRADO 3,,,CURITIBA,,Domicílio particular,,-0,,1,5,82015100
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4555,SOBRADO 2,,,CURITIBA,,Domicílio particular,,-0,,1,5,82015100
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4553,,,,CURITIBA,,Domicílio particular,,-0,,1,5,82015100
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4327,,,,CURITIBA,,Domicílio particular,,-0,,1,5,82015100
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4325,,,,CURITIBA,,Domicílio particular,,-0,,1,5,82015100
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4405,FRENTE,,,CURITIBA,,Estabelecimento de outras finalidades,MOVEIS TOQUE DE ARTE,Múltiplo,,1,5,82015100
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4405,FUNDOS,,,CURITIBA,,Estabelecimento de outras finalidades,EMPORIUM DO FERRO SERRALHERIA,Múltiplo,,1,5,82015100
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4271,,,,CURITIBA,,Domicílio particular,,-0,,1,5,82015100
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4263,,,,CURITIBA,,Domicílio particular,,-0,,1,5,82015100
410690205050162,Urbano,AVENIDA CANDIDO HARTMANN,4233,,,,CURITIBA,,Estabelecimento de outras finalidades,AUTO POSTO CASCATINHA,Único,,1,5,82015100
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,70,,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,SN,PORTAO,,,CURITIBA,,Edificação em construção,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 47,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 46,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 45,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 44,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 43,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 42,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 41,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 40,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 39,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 37,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 36,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 35,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 34,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 33,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 32,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 31,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 29,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 28,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 27,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 26,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 25,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 24,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 23,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 22,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 21,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 20,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 19,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 18,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 17,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 16,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 15,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 14,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 13,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 12,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 11,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 10,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 9,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 8,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 7,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 6,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 5,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 4,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 3,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 2,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA JOAO BATISTA DALLARMI,1,CASA 1,,,CURITIBA,,Domicílio particular,,-0,,1,6,82010610
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,763,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,749,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,723,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,673,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,643,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,569,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,555,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,477,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,447,SOBRADO 4,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,447,SOBRADO 3,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,447,SOBRADO 2,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,447,SOBRADO 1,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,463,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,431,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,415,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,397,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,383,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,369,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,355,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,225,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,205,CASA b,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,187,,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,205,CASA a,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,131,,,,CURITIBA,,Edificação em construção,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,113,CASA 2,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA RACHID PACIFICO FATUCH,113,CASA 1,,,CURITIBA,,Domicílio particular,,-0,,1,7,82015150
410690205050162,Urbano,RUA FRANCISCO PARISE,495,SOBRADO 7,,,CURITIBA,,Domicílio particular,,-0,,2,1,82015090
410690205050162,Urbano,RUA FRANCISCO PARISE,495,SOBRADO 6,,,CURITIBA,,Domicílio particular,,-0,,2,1,82015090
410690205050162,Urbano,RUA FRANCISCO PARISE,495,SOBRADO 5,,,CURITIBA,,Domicílio particular,,-0,,2,1,82015090
410690205050162,Urbano,RUA FRANCISCO PARISE,495,SOBRADO 4,,,CURITIBA,,Domicílio particular,,-0,,2,1,82015090
410690205050162,Urbano,RUA FRANCISCO PARISE,495,SOBRADO 3,,,CURITIBA,,Domicílio particular,,-0,,2,1,82015090
410690205050162,Urbano,RUA FRANCISCO PARISE,495,SOBRADO 2,,,CURITIBA,,Domicílio particular,,-0,,2,1,82015090
410690205050162,Urbano,RUA FRANCISCO PARISE,495,SOBRADO 1,,,CURITIBA,,Domicílio particular,,-0,,2,1,82015090
410690205050162,Urbano,RUA FRANCISCO PARISE,2356,,,,CURITIBA,,Domicílio particular,,-0,,2,1,82015090
410690205050162,Urbano,RUA FRANCISCO PARISE,401,,,,CURITIBA,,Estabelecimento de outras finalidades,COPEL,Único,,2,1,82015090
410690205050162,Urbano,RUA FRANCISCO PARISE,247,SOBRADO 2,,,CURITIBA,,Domicílio particular,,-0,,2,1,82015090
410690205050162,Urbano,RUA FRANCISCO PARISE,247,SOBRADO 1,,,CURITIBA,,Domicílio particular,,-0,,2,1,82015090
410690205050162,Urbano,RUA FRANCISCO PARISE,193,,,,CURITIBA,,Domicílio particular,,-0,,2,1,82015090
410690205050162,Urbano,RUA FRANCISCO PARISE,181,,,,CURITIBA,,Domicílio particular,,-0,,2,1,82015090
410690205050162,Urbano,RUA FRANCISCO PARISE,161,,,,CURITIBA,,Domicílio particular,,-0,,2,1,82015090
410690205050162,Urbano,RUA FRANCISCO PARISE,143,,,,CURITIBA,,Domicílio particular,,-0,,2,1,82015090
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,65,,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,46,FRENTE,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,46,FUNDOS,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,739,,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,721,,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,703,,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,75,,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,673,CASA 3,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,673,CASA 2,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,673,CASA 1,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,595,,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,596,CASA 13,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,596,CASA 11,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,596,CASA 7,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,596,CASA 6,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,596,CASA 5,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,596,CASA 4,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,596,CASA 3,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,596,CASA 2,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,596,CASA 1,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,493,CASA b,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,493,CASA a,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,493,,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,351,CASA 28,,,CURITIBA,,Edificação em construção,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,351,CASA 27,,,CURITIBA,,Edificação em construção,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,351,CASA 26,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,351,CASA 25,,,CURITIBA,,Edificação em construção,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,351,CASA 24,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,351,CASA 23,,,CURITIBA,,Edificação em construção,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,351,CASA 22,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,351,CASA 21,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,351,CASA 20,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,351,CASA 19,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,351,CASA 18,,,CURITIBA,,Edificação em construção,,-0,,2,2,82010010
410690205050162,Urbano,RUA PROFESSOR FRANCISCO BASSETTI JUNIOR,351,CASA 17,,,CURITIBA,,Domicílio particular,,-0,,2,2,82010010
